trip_id,booking_date,days_left,seats_booked,capacity,occupancy_pct
3873,2026-05-30,20,24,50,48.0
3873,2026-05-31,19,27,50,54.0
3873,2026-06-01,18,31,50,62.0
3873,2026-06-02,17,31,50,62.0
3873,2026-06-03,16,35,50,70.0
3873,2026-06-04,15,35,50,70.0
3873,2026-06-05,14,35,50,70.0
3873,2026-06-06,13,35,50,70.0
3873,2026-06-07,12,35,50,70.0
3873,2026-06-08,11,36,50,72.0
3873,2026-06-09,10,36,50,72.0
3873,2026-06-10,9,40,50,80.0
3873,2026-06-11,8,40,50,80.0
3873,2026-06-12,7,40,50,80.0
3873,2026-06-13,6,40,50,80.0
3873,2026-06-14,5,40,50,80.0
3873,2026-06-15,4,39,50,78.0
3873,2026-06-16,3,39,50,78.0
3873,2026-06-17,2,39,50,78.0
3873,2026-06-18,1,39,50,78.0
3873,2026-06-19,0,39,50,78.0
3874,2026-01-07,41,0,33,0.0
3874,2026-01-08,40,0,33,0.0
3874,2026-01-09,39,0,33,0.0
3874,2026-01-10,38,0,33,0.0
3874,2026-01-11,37,0,33,0.0
3874,2026-01-12,36,0,33,0.0
3874,2026-01-13,35,0,33,0.0
3874,2026-01-14,34,0,33,0.0
3874,2026-01-15,33,0,33,0.0
3874,2026-01-16,32,1,33,3.03
3874,2026-01-17,31,1,33,3.03
3874,2026-01-18,30,1,33,3.03
3874,2026-01-19,29,2,33,6.06
3874,2026-01-20,28,2,33,6.06
3874,2026-01-21,27,2,33,6.06
3874,2026-01-22,26,3,33,9.09
3874,2026-01-23,25,4,33,12.12
3874,2026-01-24,24,4,33,12.12
3874,2026-01-25,23,5,33,15.15
3874,2026-01-26,22,7,33,21.21
3874,2026-01-27,21,8,33,24.24
3874,2026-01-28,20,9,33,27.27
3874,2026-01-29,19,10,33,30.3
3874,2026-01-30,18,11,33,33.33
3874,2026-01-31,17,12,33,36.36
3874,2026-02-01,16,13,33,39.39
3874,2026-02-02,15,14,33,42.42
3874,2026-02-03,14,15,33,45.45
3874,2026-02-04,13,15,33,45.45
3874,2026-02-05,12,18,33,54.55
3874,2026-02-06,11,18,33,54.55
3874,2026-02-07,10,18,33,54.55
3874,2026-02-08,9,18,33,54.55
3874,2026-02-09,8,18,33,54.55
3874,2026-02-10,7,19,33,57.58
3874,2026-02-11,6,19,33,57.58
3874,2026-02-12,5,18,33,54.55
3874,2026-02-13,4,18,33,54.55
3874,2026-02-14,3,19,33,57.58
3874,2026-02-15,2,19,33,57.58
3874,2026-02-16,1,19,33,57.58
3874,2026-02-17,0,18,33,54.55
3875,2025-07-17,22,2,28,7.14
3875,2025-07-18,21,3,28,10.71
3875,2025-07-19,20,3,28,10.71
3875,2025-07-20,19,5,28,17.86
3875,2025-07-21,18,5,28,17.86
3875,2025-07-22,17,6,28,21.43
3875,2025-07-23,16,9,28,32.14
3875,2025-07-24,15,9,28,32.14
3875,2025-07-25,14,12,28,42.86
3875,2025-07-26,13,14,28,50.0
3875,2025-07-27,12,17,28,60.71
3875,2025-07-28,11,18,28,64.29
3875,2025-07-29,10,19,28,67.86
3875,2025-07-30,9,21,28,75.0
3875,2025-07-31,8,23,28,82.14
3875,2025-08-01,7,26,28,92.86
3875,2025-08-02,6,26,28,92.86
3875,2025-08-03,5,27,28,96.43
3875,2025-08-04,4,27,28,96.43
3875,2025-08-05,3,26,28,92.86
3875,2025-08-06,2,28,28,100.0
3875,2025-08-07,1,28,28,100.0
3875,2025-08-08,0,28,28,100.0
3876,2026-05-08,37,0,32,0.0
3876,2026-05-09,36,0,32,0.0
3876,2026-05-10,35,1,32,3.12
3876,2026-05-11,34,1,32,3.12
3876,2026-05-12,33,1,32,3.12
3876,2026-05-13,32,1,32,3.12
3876,2026-05-14,31,2,32,6.25
3876,2026-05-15,30,2,32,6.25
3876,2026-05-16,29,3,32,9.38
3876,2026-05-17,28,4,32,12.5
3876,2026-05-18,27,5,32,15.62
3876,2026-05-19,26,6,32,18.75
3876,2026-05-20,25,7,32,21.88
3876,2026-05-21,24,8,32,25.0
3876,2026-05-22,23,9,32,28.12
3876,2026-05-23,22,10,32,31.25
3876,2026-05-24,21,13,32,40.62
3876,2026-05-25,20,13,32,40.62
3876,2026-05-26,19,13,32,40.62
3876,2026-05-27,18,14,32,43.75
3876,2026-05-28,17,14,32,43.75
3876,2026-05-29,16,17,32,53.12
3876,2026-05-30,15,17,32,53.12
3876,2026-05-31,14,17,32,53.12
3876,2026-06-01,13,17,32,53.12
3876,2026-06-02,12,17,32,53.12
3876,2026-06-03,11,17,32,53.12
3876,2026-06-04,10,17,32,53.12
3876,2026-06-05,9,18,32,56.25
3876,2026-06-06,8,18,32,56.25
3876,2026-06-07,7,18,32,56.25
3876,2026-06-08,6,18,32,56.25
3876,2026-06-09,5,18,32,56.25
3876,2026-06-10,4,17,32,53.12
3876,2026-06-11,3,18,32,56.25
3876,2026-06-12,2,17,32,53.12
3876,2026-06-13,1,17,32,53.12
3876,2026-06-14,0,18,32,56.25
3877,2025-08-03,45,0,30,0.0
3877,2025-08-04,44,0,30,0.0
3877,2025-08-05,43,0,30,0.0
3877,2025-08-06,42,0,30,0.0
3877,2025-08-07,41,1,30,3.33
3877,2025-08-08,40,1,30,3.33
3877,2025-08-09,39,1,30,3.33
3877,2025-08-10,38,1,30,3.33
3877,2025-08-11,37,1,30,3.33
3877,2025-08-12,36,1,30,3.33
3877,2025-08-13,35,2,30,6.67
3877,2025-08-14,34,2,30,6.67
3877,2025-08-15,33,2,30,6.67
3877,2025-08-16,32,3,30,10.0
3877,2025-08-17,31,4,30,13.33
3877,2025-08-18,30,4,30,13.33
3877,2025-08-19,29,4,30,13.33
3877,2025-08-20,28,5,30,16.67
3877,2025-08-21,27,5,30,16.67
3877,2025-08-22,26,6,30,20.0
3877,2025-08-23,25,7,30,23.33
3877,2025-08-24,24,8,30,26.67
3877,2025-08-25,23,8,30,26.67
3877,2025-08-26,22,10,30,33.33
3877,2025-08-27,21,10,30,33.33
3877,2025-08-28,20,11,30,36.67
3877,2025-08-29,19,11,30,36.67
3877,2025-08-30,18,12,30,40.0
3877,2025-08-31,17,12,30,40.0
3877,2025-09-01,16,14,30,46.67
3877,2025-09-02,15,14,30,46.67
3877,2025-09-03,14,15,30,50.0
3877,2025-09-04,13,15,30,50.0
3877,2025-09-05,12,15,30,50.0
3877,2025-09-06,11,15,30,50.0
3877,2025-09-07,10,15,30,50.0
3877,2025-09-08,9,16,30,53.33
3877,2025-09-09,8,16,30,53.33
3877,2025-09-10,7,16,30,53.33
3877,2025-09-11,6,16,30,53.33
3877,2025-09-12,5,16,30,53.33
3877,2025-09-13,4,16,30,53.33
3877,2025-09-14,3,15,30,50.0
3877,2025-09-15,2,16,30,53.33
3877,2025-09-16,1,16,30,53.33
3877,2025-09-17,0,17,30,56.67
3878,2025-10-20,44,0,50,0.0
3878,2025-10-21,43,0,50,0.0
3878,2025-10-22,42,0,50,0.0
3878,2025-10-23,41,0,50,0.0
3878,2025-10-24,40,0,50,0.0
3878,2025-10-25,39,0,50,0.0
3878,2025-10-26,38,0,50,0.0
3878,2025-10-27,37,1,50,2.0
3878,2025-10-28,36,1,50,2.0
3878,2025-10-29,35,1,50,2.0
3878,2025-10-30,34,1,50,2.0
3878,2025-10-31,33,2,50,4.0
3878,2025-11-01,32,2,50,4.0
3878,2025-11-02,31,3,50,6.0
3878,2025-11-03,30,4,50,8.0
3878,2025-11-04,29,5,50,10.0
3878,2025-11-05,28,7,50,14.0
3878,2025-11-06,27,8,50,16.0
3878,2025-11-07,26,9,50,18.0
3878,2025-11-08,25,12,50,24.0
3878,2025-11-09,24,14,50,28.0
3878,2025-11-10,23,19,50,38.0
3878,2025-11-11,22,19,50,38.0
3878,2025-11-12,21,21,50,42.0
3878,2025-11-13,20,21,50,42.0
3878,2025-11-14,19,24,50,48.0
3878,2025-11-15,18,24,50,48.0
3878,2025-11-16,17,30,50,60.0
3878,2025-11-17,16,30,50,60.0
3878,2025-11-18,15,30,50,60.0
3878,2025-11-19,14,30,50,60.0
3878,2025-11-20,13,30,50,60.0
3878,2025-11-21,12,30,50,60.0
3878,2025-11-22,11,30,50,60.0
3878,2025-11-23,10,30,50,60.0
3878,2025-11-24,9,30,50,60.0
3878,2025-11-25,8,30,50,60.0
3878,2025-11-26,7,30,50,60.0
3878,2025-11-27,6,30,50,60.0
3878,2025-11-28,5,29,50,58.0
3878,2025-11-29,4,33,50,66.0
3878,2025-11-30,3,33,50,66.0
3878,2025-12-01,2,32,50,64.0
3878,2025-12-02,1,32,50,64.0
3878,2025-12-03,0,32,50,64.0
3879,2025-12-19,40,0,30,0.0
3879,2025-12-20,39,0,30,0.0
3879,2025-12-21,38,0,30,0.0
3879,2025-12-22,37,0,30,0.0
3879,2025-12-23,36,0,30,0.0
3879,2025-12-24,35,0,30,0.0
3879,2025-12-25,34,0,30,0.0
3879,2025-12-26,33,0,30,0.0
3879,2025-12-27,32,0,30,0.0
3879,2025-12-28,31,0,30,0.0
3879,2025-12-29,30,0,30,0.0
3879,2025-12-30,29,0,30,0.0
3879,2025-12-31,28,0,30,0.0
3879,2026-01-01,27,0,30,0.0
3879,2026-01-02,26,0,30,0.0
3879,2026-01-03,25,0,30,0.0
3879,2026-01-04,24,0,30,0.0
3879,2026-01-05,23,0,30,0.0
3879,2026-01-06,22,1,30,3.33
3879,2026-01-07,21,1,30,3.33
3879,2026-01-08,20,1,30,3.33
3879,2026-01-09,19,1,30,3.33
3879,2026-01-10,18,2,30,6.67
3879,2026-01-11,17,2,30,6.67
3879,2026-01-12,16,3,30,10.0
3879,2026-01-13,15,4,30,13.33
3879,2026-01-14,14,5,30,16.67
3879,2026-01-15,13,6,30,20.0
3879,2026-01-16,12,7,30,23.33
3879,2026-01-17,11,9,30,30.0
3879,2026-01-18,10,10,30,33.33
3879,2026-01-19,9,11,30,36.67
3879,2026-01-20,8,13,30,43.33
3879,2026-01-21,7,14,30,46.67
3879,2026-01-22,6,14,30,46.67
3879,2026-01-23,5,16,30,53.33
3879,2026-01-24,4,16,30,53.33
3879,2026-01-25,3,18,30,60.0
3879,2026-01-26,2,17,30,56.67
3879,2026-01-27,1,17,30,56.67
3879,2026-01-28,0,18,30,60.0
3880,2025-12-15,22,3,56,5.36
3880,2025-12-16,21,3,56,5.36
3880,2025-12-17,20,4,56,7.14
3880,2025-12-18,19,6,56,10.71
3880,2025-12-19,18,7,56,12.5
3880,2025-12-20,17,9,56,16.07
3880,2025-12-21,16,9,56,16.07
3880,2025-12-22,15,12,56,21.43
3880,2025-12-23,14,15,56,26.79
3880,2025-12-24,13,16,56,28.57
3880,2025-12-25,12,18,56,32.14
3880,2025-12-26,11,21,56,37.5
3880,2025-12-27,10,23,56,41.07
3880,2025-12-28,9,26,56,46.43
3880,2025-12-29,8,32,56,57.14
3880,2025-12-30,7,32,56,57.14
3880,2025-12-31,6,32,56,57.14
3880,2026-01-01,5,33,56,58.93
3880,2026-01-02,4,32,56,57.14
3880,2026-01-03,3,37,56,66.07
3880,2026-01-04,2,36,56,64.29
3880,2026-01-05,1,39,56,69.64
3880,2026-01-06,0,44,56,78.57
3881,2025-10-10,21,0,42,0.0
3881,2025-10-11,20,1,42,2.38
3881,2025-10-12,19,1,42,2.38
3881,2025-10-13,18,1,42,2.38
3881,2025-10-14,17,1,42,2.38
3881,2025-10-15,16,2,42,4.76
3881,2025-10-16,15,2,42,4.76
3881,2025-10-17,14,3,42,7.14
3881,2025-10-18,13,4,42,9.52
3881,2025-10-19,12,5,42,11.9
3881,2025-10-20,11,6,42,14.29
3881,2025-10-21,10,7,42,16.67
3881,2025-10-22,9,9,42,21.43
3881,2025-10-23,8,10,42,23.81
3881,2025-10-24,7,13,42,30.95
3881,2025-10-25,6,14,42,33.33
3881,2025-10-26,5,16,42,38.1
3881,2025-10-27,4,17,42,40.48
3881,2025-10-28,3,22,42,52.38
3881,2025-10-29,2,23,42,54.76
3881,2025-10-30,1,23,42,54.76
3881,2025-10-31,0,23,42,54.76
3882,2025-11-23,29,0,31,0.0
3882,2025-11-24,28,1,31,3.23
3882,2025-11-25,27,1,31,3.23
3882,2025-11-26,26,1,31,3.23
3882,2025-11-27,25,1,31,3.23
3882,2025-11-28,24,1,31,3.23
3882,2025-11-29,23,2,31,6.45
3882,2025-11-30,22,2,31,6.45
3882,2025-12-01,21,3,31,9.68
3882,2025-12-02,20,4,31,12.9
3882,2025-12-03,19,4,31,12.9
3882,2025-12-04,18,6,31,19.35
3882,2025-12-05,17,7,31,22.58
3882,2025-12-06,16,9,31,29.03
3882,2025-12-07,15,9,31,29.03
3882,2025-12-08,14,11,31,35.48
3882,2025-12-09,13,11,31,35.48
3882,2025-12-10,12,12,31,38.71
3882,2025-12-11,11,13,31,41.94
3882,2025-12-12,10,14,31,45.16
3882,2025-12-13,9,14,31,45.16
3882,2025-12-14,8,15,31,48.39
3882,2025-12-15,7,17,31,54.84
3882,2025-12-16,6,17,31,54.84
3882,2025-12-17,5,17,31,54.84
3882,2025-12-18,4,17,31,54.84
3882,2025-12-19,3,17,31,54.84
3882,2025-12-20,2,17,31,54.84
3882,2025-12-21,1,18,31,58.06
3882,2025-12-22,0,18,31,58.06
3883,2026-01-28,39,0,34,0.0
3883,2026-01-29,38,0,34,0.0
3883,2026-01-30,37,0,34,0.0
3883,2026-01-31,36,0,34,0.0
3883,2026-02-01,35,0,34,0.0
3883,2026-02-02,34,0,34,0.0
3883,2026-02-03,33,1,34,2.94
3883,2026-02-04,32,1,34,2.94
3883,2026-02-05,31,1,34,2.94
3883,2026-02-06,30,2,34,5.88
3883,2026-02-07,29,3,34,8.82
3883,2026-02-08,28,3,34,8.82
3883,2026-02-09,27,5,34,14.71
3883,2026-02-10,26,6,34,17.65
3883,2026-02-11,25,9,34,26.47
3883,2026-02-12,24,10,34,29.41
3883,2026-02-13,23,12,34,35.29
3883,2026-02-14,22,14,34,41.18
3883,2026-02-15,21,16,34,47.06
3883,2026-02-16,20,18,34,52.94
3883,2026-02-17,19,20,34,58.82
3883,2026-02-18,18,22,34,64.71
3883,2026-02-19,17,23,34,67.65
3883,2026-02-20,16,24,34,70.59
3883,2026-02-21,15,24,34,70.59
3883,2026-02-22,14,26,34,76.47
3883,2026-02-23,13,26,34,76.47
3883,2026-02-24,12,26,34,76.47
3883,2026-02-25,11,26,34,76.47
3883,2026-02-26,10,26,34,76.47
3883,2026-02-27,9,26,34,76.47
3883,2026-02-28,8,26,34,76.47
3883,2026-03-01,7,26,34,76.47
3883,2026-03-02,6,26,34,76.47
3883,2026-03-03,5,25,34,73.53
3883,2026-03-04,4,27,34,79.41
3883,2026-03-05,3,27,34,79.41
3883,2026-03-06,2,26,34,76.47
3883,2026-03-07,1,26,34,76.47
3883,2026-03-08,0,26,34,76.47
3884,2026-05-09,17,1,34,2.94
3884,2026-05-10,16,1,34,2.94
3884,2026-05-11,15,1,34,2.94
3884,2026-05-12,14,2,34,5.88
3884,2026-05-13,13,2,34,5.88
3884,2026-05-14,12,3,34,8.82
3884,2026-05-15,11,4,34,11.76
3884,2026-05-16,10,5,34,14.71
3884,2026-05-17,9,7,34,20.59
3884,2026-05-18,8,8,34,23.53
3884,2026-05-19,7,9,34,26.47
3884,2026-05-20,6,10,34,29.41
3884,2026-05-21,5,11,34,32.35
3884,2026-05-22,4,12,34,35.29
3884,2026-05-23,3,13,34,38.24
3884,2026-05-24,2,15,34,44.12
3884,2026-05-25,1,15,34,44.12
3884,2026-05-26,0,17,34,50.0
3885,2025-12-06,28,1,33,3.03
3885,2025-12-07,27,2,33,6.06
3885,2025-12-08,26,2,33,6.06
3885,2025-12-09,25,3,33,9.09
3885,2025-12-10,24,3,33,9.09
3885,2025-12-11,23,4,33,12.12
3885,2025-12-12,22,6,33,18.18
3885,2025-12-13,21,6,33,18.18
3885,2025-12-14,20,8,33,24.24
3885,2025-12-15,19,9,33,27.27
3885,2025-12-16,18,11,33,33.33
3885,2025-12-17,17,12,33,36.36
3885,2025-12-18,16,14,33,42.42
3885,2025-12-19,15,17,33,51.52
3885,2025-12-20,14,17,33,51.52
3885,2025-12-21,13,23,33,69.7
3885,2025-12-22,12,23,33,69.7
3885,2025-12-23,11,25,33,75.76
3885,2025-12-24,10,25,33,75.76
3885,2025-12-25,9,28,33,84.85
3885,2025-12-26,8,31,33,93.94
3885,2025-12-27,7,31,33,93.94
3885,2025-12-28,6,31,33,93.94
3885,2025-12-29,5,30,33,90.91
3885,2025-12-30,4,30,33,90.91
3885,2025-12-31,3,30,33,90.91
3885,2026-01-01,2,30,33,90.91
3885,2026-01-02,1,31,33,93.94
3885,2026-01-03,0,30,33,90.91
3886,2026-05-17,33,1,32,3.12
3886,2026-05-18,32,1,32,3.12
3886,2026-05-19,31,1,32,3.12
3886,2026-05-20,30,1,32,3.12
3886,2026-05-21,29,2,32,6.25
3886,2026-05-22,28,2,32,6.25
3886,2026-05-23,27,3,32,9.38
3886,2026-05-24,26,4,32,12.5
3886,2026-05-25,25,5,32,15.62
3886,2026-05-26,24,6,32,18.75
3886,2026-05-27,23,8,32,25.0
3886,2026-05-28,22,8,32,25.0
3886,2026-05-29,21,9,32,28.12
3886,2026-05-30,20,11,32,34.38
3886,2026-05-31,19,15,32,46.88
3886,2026-06-01,18,15,32,46.88
3886,2026-06-02,17,16,32,50.0
3886,2026-06-03,16,19,32,59.38
3886,2026-06-04,15,21,32,65.62
3886,2026-06-05,14,24,32,75.0
3886,2026-06-06,13,24,32,75.0
3886,2026-06-07,12,25,32,78.12
3886,2026-06-08,11,25,32,78.12
3886,2026-06-09,10,26,32,81.25
3886,2026-06-10,9,26,32,81.25
3886,2026-06-11,8,26,32,81.25
3886,2026-06-12,7,30,32,93.75
3886,2026-06-13,6,30,32,93.75
3886,2026-06-14,5,30,32,93.75
3886,2026-06-15,4,29,32,90.62
3886,2026-06-16,3,29,32,90.62
3886,2026-06-17,2,30,32,93.75
3886,2026-06-18,1,29,32,90.62
3886,2026-06-19,0,29,32,90.62
3887,2025-12-02,17,3,56,5.36
3887,2025-12-03,16,4,56,7.14
3887,2025-12-04,15,5,56,8.93
3887,2025-12-05,14,6,56,10.71
3887,2025-12-06,13,9,56,16.07
3887,2025-12-07,12,13,56,23.21
3887,2025-12-08,11,13,56,23.21
3887,2025-12-09,10,19,56,33.93
3887,2025-12-10,9,20,56,35.71
3887,2025-12-11,8,23,56,41.07
3887,2025-12-12,7,25,56,44.64
3887,2025-12-13,6,29,56,51.79
3887,2025-12-14,5,28,56,50.0
3887,2025-12-15,4,33,56,58.93
3887,2025-12-16,3,34,56,60.71
3887,2025-12-17,2,33,56,58.93
3887,2025-12-18,1,34,56,60.71
3887,2025-12-19,0,35,56,62.5
3888,2026-01-26,45,0,32,0.0
3888,2026-01-27,44,0,32,0.0
3888,2026-01-28,43,0,32,0.0
3888,2026-01-29,42,0,32,0.0
3888,2026-01-30,41,0,32,0.0
3888,2026-01-31,40,1,32,3.12
3888,2026-02-01,39,1,32,3.12
3888,2026-02-02,38,1,32,3.12
3888,2026-02-03,37,1,32,3.12
3888,2026-02-04,36,2,32,6.25
3888,2026-02-05,35,2,32,6.25
3888,2026-02-06,34,2,32,6.25
3888,2026-02-07,33,3,32,9.38
3888,2026-02-08,32,4,32,12.5
3888,2026-02-09,31,5,32,15.62
3888,2026-02-10,30,6,32,18.75
3888,2026-02-11,29,6,32,18.75
3888,2026-02-12,28,7,32,21.88
3888,2026-02-13,27,10,32,31.25
3888,2026-02-14,26,10,32,31.25
3888,2026-02-15,25,12,32,37.5
3888,2026-02-16,24,13,32,40.62
3888,2026-02-17,23,15,32,46.88
3888,2026-02-18,22,15,32,46.88
3888,2026-02-19,21,15,32,46.88
3888,2026-02-20,20,15,32,46.88
3888,2026-02-21,19,15,32,46.88
3888,2026-02-22,18,16,32,50.0
3888,2026-02-23,17,16,32,50.0
3888,2026-02-24,16,19,32,59.38
3888,2026-02-25,15,19,32,59.38
3888,2026-02-26,14,19,32,59.38
3888,2026-02-27,13,19,32,59.38
3888,2026-02-28,12,19,32,59.38
3888,2026-03-01,11,19,32,59.38
3888,2026-03-02,10,19,32,59.38
3888,2026-03-03,9,19,32,59.38
3888,2026-03-04,8,19,32,59.38
3888,2026-03-05,7,19,32,59.38
3888,2026-03-06,6,19,32,59.38
3888,2026-03-07,5,19,32,59.38
3888,2026-03-08,4,19,32,59.38
3888,2026-03-09,3,18,32,56.25
3888,2026-03-10,2,19,32,59.38
3888,2026-03-11,1,18,32,56.25
3888,2026-03-12,0,19,32,59.38
3889,2025-10-18,21,4,43,9.3
3889,2025-10-19,20,5,43,11.63
3889,2025-10-20,19,6,43,13.95
3889,2025-10-21,18,7,43,16.28
3889,2025-10-22,17,7,43,16.28
3889,2025-10-23,16,9,43,20.93
3889,2025-10-24,15,10,43,23.26
3889,2025-10-25,14,11,43,25.58
3889,2025-10-26,13,12,43,27.91
3889,2025-10-27,12,12,43,27.91
3889,2025-10-28,11,14,43,32.56
3889,2025-10-29,10,14,43,32.56
3889,2025-10-30,9,15,43,34.88
3889,2025-10-31,8,17,43,39.53
3889,2025-11-01,7,18,43,41.86
3889,2025-11-02,6,19,43,44.19
3889,2025-11-03,5,19,43,44.19
3889,2025-11-04,4,19,43,44.19
3889,2025-11-05,3,20,43,46.51
3889,2025-11-06,2,22,43,51.16
3889,2025-11-07,1,21,43,48.84
3889,2025-11-08,0,22,43,51.16
3890,2026-05-13,41,0,43,0.0
3890,2026-05-14,40,0,43,0.0
3890,2026-05-15,39,0,43,0.0
3890,2026-05-16,38,0,43,0.0
3890,2026-05-17,37,0,43,0.0
3890,2026-05-18,36,0,43,0.0
3890,2026-05-19,35,0,43,0.0
3890,2026-05-20,34,0,43,0.0
3890,2026-05-21,33,0,43,0.0
3890,2026-05-22,32,0,43,0.0
3890,2026-05-23,31,0,43,0.0
3890,2026-05-24,30,0,43,0.0
3890,2026-05-25,29,0,43,0.0
3890,2026-05-26,28,0,43,0.0
3890,2026-05-27,27,0,43,0.0
3890,2026-05-28,26,0,43,0.0
3890,2026-05-29,25,0,43,0.0
3890,2026-05-30,24,0,43,0.0
3890,2026-05-31,23,1,43,2.33
3890,2026-06-01,22,1,43,2.33
3890,2026-06-02,21,1,43,2.33
3890,2026-06-03,20,2,43,4.65
3890,2026-06-04,19,2,43,4.65
3890,2026-06-05,18,3,43,6.98
3890,2026-06-06,17,3,43,6.98
3890,2026-06-07,16,4,43,9.3
3890,2026-06-08,15,6,43,13.95
3890,2026-06-09,14,7,43,16.28
3890,2026-06-10,13,10,43,23.26
3890,2026-06-11,12,11,43,25.58
3890,2026-06-12,11,13,43,30.23
3890,2026-06-13,10,15,43,34.88
3890,2026-06-14,9,18,43,41.86
3890,2026-06-15,8,21,43,48.84
3890,2026-06-16,7,23,43,53.49
3890,2026-06-17,6,23,43,53.49
3890,2026-06-18,5,26,43,60.47
3890,2026-06-19,4,25,43,58.14
3890,2026-06-20,3,29,43,67.44
3890,2026-06-21,2,29,43,67.44
3890,2026-06-22,1,29,43,67.44
3890,2026-06-23,0,29,43,67.44
3891,2025-07-31,28,0,55,0.0
3891,2025-08-01,27,0,55,0.0
3891,2025-08-02,26,0,55,0.0
3891,2025-08-03,25,0,55,0.0
3891,2025-08-04,24,0,55,0.0
3891,2025-08-05,23,0,55,0.0
3891,2025-08-06,22,0,55,0.0
3891,2025-08-07,21,0,55,0.0
3891,2025-08-08,20,0,55,0.0
3891,2025-08-09,19,1,55,1.82
3891,2025-08-10,18,1,55,1.82
3891,2025-08-11,17,1,55,1.82
3891,2025-08-12,16,2,55,3.64
3891,2025-08-13,15,2,55,3.64
3891,2025-08-14,14,3,55,5.45
3891,2025-08-15,13,4,55,7.27
3891,2025-08-16,12,5,55,9.09
3891,2025-08-17,11,7,55,12.73
3891,2025-08-18,10,9,55,16.36
3891,2025-08-19,9,11,55,20.0
3891,2025-08-20,8,12,55,21.82
3891,2025-08-21,7,16,55,29.09
3891,2025-08-22,6,17,55,30.91
3891,2025-08-23,5,19,55,34.55
3891,2025-08-24,4,21,55,38.18
3891,2025-08-25,3,22,55,40.0
3891,2025-08-26,2,23,55,41.82
3891,2025-08-27,1,23,55,41.82
3891,2025-08-28,0,25,55,45.45
3892,2026-01-20,31,3,41,7.32
3892,2026-01-21,30,4,41,9.76
3892,2026-01-22,29,5,41,12.2
3892,2026-01-23,28,5,41,12.2
3892,2026-01-24,27,6,41,14.63
3892,2026-01-25,26,8,41,19.51
3892,2026-01-26,25,8,41,19.51
3892,2026-01-27,24,10,41,24.39
3892,2026-01-28,23,12,41,29.27
3892,2026-01-29,22,14,41,34.15
3892,2026-01-30,21,15,41,36.59
3892,2026-01-31,20,17,41,41.46
3892,2026-02-01,19,17,41,41.46
3892,2026-02-02,18,19,41,46.34
3892,2026-02-03,17,21,41,51.22
3892,2026-02-04,16,24,41,58.54
3892,2026-02-05,15,24,41,58.54
3892,2026-02-06,14,28,41,68.29
3892,2026-02-07,13,28,41,68.29
3892,2026-02-08,12,32,41,78.05
3892,2026-02-09,11,32,41,78.05
3892,2026-02-10,10,32,41,78.05
3892,2026-02-11,9,37,41,90.24
3892,2026-02-12,8,37,41,90.24
3892,2026-02-13,7,37,41,90.24
3892,2026-02-14,6,37,41,90.24
3892,2026-02-15,5,37,41,90.24
3892,2026-02-16,4,37,41,90.24
3892,2026-02-17,3,36,41,87.8
3892,2026-02-18,2,36,41,87.8
3892,2026-02-19,1,36,41,87.8
3892,2026-02-20,0,37,41,90.24
3893,2026-06-04,23,0,29,0.0
3893,2026-06-05,22,1,29,3.45
3893,2026-06-06,21,1,29,3.45
3893,2026-06-07,20,1,29,3.45
3893,2026-06-08,19,1,29,3.45
3893,2026-06-09,18,1,29,3.45
3893,2026-06-10,17,1,29,3.45
3893,2026-06-11,16,2,29,6.9
3893,2026-06-12,15,2,29,6.9
3893,2026-06-13,14,3,29,10.34
3893,2026-06-14,13,3,29,10.34
3893,2026-06-15,12,4,29,13.79
3893,2026-06-16,11,5,29,17.24
3893,2026-06-17,10,5,29,17.24
3893,2026-06-18,9,6,29,20.69
3893,2026-06-19,8,7,29,24.14
3893,2026-06-20,7,8,29,27.59
3893,2026-06-21,6,9,29,31.03
3893,2026-06-22,5,10,29,34.48
3893,2026-06-23,4,11,29,37.93
3893,2026-06-24,3,11,29,37.93
3893,2026-06-25,2,12,29,41.38
3893,2026-06-26,1,12,29,41.38
3893,2026-06-27,0,13,29,44.83
3894,2025-07-22,42,0,41,0.0
3894,2025-07-23,41,0,41,0.0
3894,2025-07-24,40,0,41,0.0
3894,2025-07-25,39,0,41,0.0
3894,2025-07-26,38,0,41,0.0
3894,2025-07-27,37,0,41,0.0
3894,2025-07-28,36,0,41,0.0
3894,2025-07-29,35,0,41,0.0
3894,2025-07-30,34,0,41,0.0
3894,2025-07-31,33,0,41,0.0
3894,2025-08-01,32,0,41,0.0
3894,2025-08-02,31,1,41,2.44
3894,2025-08-03,30,1,41,2.44
3894,2025-08-04,29,1,41,2.44
3894,2025-08-05,28,1,41,2.44
3894,2025-08-06,27,2,41,4.88
3894,2025-08-07,26,2,41,4.88
3894,2025-08-08,25,2,41,4.88
3894,2025-08-09,24,4,41,9.76
3894,2025-08-10,23,5,41,12.2
3894,2025-08-11,22,6,41,14.63
3894,2025-08-12,21,8,41,19.51
3894,2025-08-13,20,10,41,24.39
3894,2025-08-14,19,11,41,26.83
3894,2025-08-15,18,12,41,29.27
3894,2025-08-16,17,15,41,36.59
3894,2025-08-17,16,19,41,46.34
3894,2025-08-18,15,19,41,46.34
3894,2025-08-19,14,19,41,46.34
3894,2025-08-20,13,22,41,53.66
3894,2025-08-21,12,25,41,60.98
3894,2025-08-22,11,27,41,65.85
3894,2025-08-23,10,27,41,65.85
